PC1,PC2,PC3,cluster,democratic_connection_profile,Democracy satisfaction,Party trust,Political efficacy,Social trust,Income feeling,Left-right placement,Voting participation
1.1407530610773708,-0.3596803497579818,-1.868585668424847,1,Connected Democratic Core,9.0,3.0,3.0,4.333333333333333,1.0,1.0,1
0.6663959507711322,-0.13272334439404618,0.32177099610796256,1,Connected Democratic Core,7.0,5.0,3.25,5.0,2.0,5.0,1
0.6822320538676635,0.5303341798964571,0.319536904325458,1,Connected Democratic Core,6.0,6.0,2.0,6.333333333333333,1.0,5.0,1
1.1719720560131914,-0.3879299304998114,0.6969028288826,1,Connected Democratic Core,7.0,5.0,2.75,8.333333333333334,2.0,5.0,1
1.6682792848096677,0.27758751584841385,-0.10818405488610029,1,Connected Democratic Core,7.0,6.0,3.25,6.0,1.0,4.0,1
-0.8817599695678471,0.3293543027113195,-0.32622716693155246,0,Disappointed Democratic Participants,3.0,3.0,3.0,4.333333333333333,2.0,5.0,1
2.304884009574095,-0.15375059613666667,-1.1369497999834361,1,Connected Democratic Core,9.0,2.0,4.0,8.0,1.0,2.0,1
-1.0672933809050333,1.7372596966646854,-0.3712739838464713,0,Disappointed Democratic Participants,0.0,2.0,3.25,5.0,1.0,6.0,1
-0.9996838787623086,1.029561962446283,-0.42298208722475905,0,Disappointed Democratic Participants,5.0,3.0,1.75,3.6666666666666665,1.0,5.0,1
0.3943476074681756,1.5652236920208316,1.5302749399198634,1,Connected Democratic Core,7.0,4.0,2.5,6.333333333333333,1.0,8.0,1
0.36015934056285165,0.9764334214967525,-0.18671941935148867,1,Connected Democratic Core,2.0,5.0,3.25,6.0,1.0,5.0,1
2.571531887424402,-1.291157592341695,-0.566385181799667,1,Connected Democratic Core,9.0,5.0,4.0,8.0,2.0,2.0,1
-2.585954442284128,-0.003285513144760126,-1.7121092240618725,0,Disappointed Democratic Participants,1.0,1.0,1.5,3.6666666666666665,2.0,3.0,1
1.6223375202965855,-0.7673061689841729,-0.45568876091772625,1,Connected Democratic Core,6.0,6.0,4.0,6.0,2.0,3.0,1
-0.5800001350908665,0.1406182825894873,-0.10865006802963101,0,Disappointed Democratic Participants,5.0,4.0,2.75,3.6666666666666665,2.0,5.0,1
0.38476401610220423,0.8368641515036834,0.7426197940337292,1,Connected Democratic Core,7.0,5.0,1.75,6.333333333333333,1.0,6.0,1
-0.3254555839172813,0.8833917044807402,-0.1651393436495389,0,Disappointed Democratic Participants,4.0,4.0,2.0,5.666666666666667,1.0,5.0,1
0.1051768304415069,-2.3834219899937032,1.3282670307558833,2,Disengaged Non-voters,8.0,5.0,3.0,5.333333333333333,2.0,4.0,0
0.9051857388596841,0.4281674824798493,-0.34693789040458317,1,Connected Democratic Core,7.0,4.0,2.75,6.0,1.0,4.0,1
-2.2188247123763225,-1.4063928246610464,0.8234119143846934,2,Disengaged Non-voters,3.0,2.0,2.75,3.6666666666666665,2.0,5.0,0
2.650867527871357,0.41754290969999486,0.6493616838381214,1,Connected Democratic Core,7.0,7.0,4.0,7.666666666666667,1.0,5.0,1
2.6446150446576233,0.17483066248980475,0.11391631584742686,1,Connected Democratic Core,8.0,6.0,4.0,7.333333333333333,1.0,4.0,1
1.934028605182312,-0.3035474872969258,-1.0291105935326186,1,Connected Democratic Core,8.0,5.0,3.25,6.333333333333333,1.0,2.0,1
1.7905763307271483,0.17634873687199007,0.014777151342156613,1,Connected Democratic Core,8.0,6.0,3.0,6.333333333333333,1.0,4.0,1
0.11844820592963078,0.3504633772827899,-1.1265807285935312,1,Connected Democratic Core,4.0,4.0,2.5,5.333333333333333,1.0,3.0,1
-1.119160098559669,0.11393448801777219,-0.13684124412301052,0,Disappointed Democratic Participants,5.0,4.0,2.0,3.3333333333333335,2.0,5.0,1
-2.858532305065906,0.20740596196003852,0.4900343534035362,0,Disappointed Democratic Participants,4.0,0.0,1.75,4.0,3.0,7.0,1
-0.762851159611133,0.21034783991255093,-0.21787093671795865,0,Disappointed Democratic Participants,3.0,6.0,3.0,2.0,2.0,5.0,1
1.2054280630286842,0.4642955379474164,0.46210404237322855,1,Connected Democratic Core,7.0,5.0,2.25,8.0,1.0,5.0,1
0.04096958445978032,0.5940850609302377,-1.3869146398139636,0,Disappointed Democratic Participants,2.0,3.0,3.25,5.666666666666667,1.0,3.0,1
2.2704664224754274,-0.9132351460602118,0.5686883047409699,1,Connected Democratic Core,9.0,7.0,3.25,7.666666666666667,2.0,4.0,1
-2.608336678412371,1.3002650418505104,0.03048989105421178,0,Disappointed Democratic Participants,0.0,1.0,2.5,3.6666666666666665,2.0,7.0,1
-0.7995413719191512,1.209607202586199,0.1955808019207076,0,Disappointed Democratic Participants,5.0,4.0,1.75,4.0,1.0,6.0,1
-3.7058949360906785,-1.9939836517257965,1.4178967989387588,2,Disengaged Non-voters,2.0,2.0,1.5,3.6666666666666665,3.0,6.0,0
-2.3809683202538445,-0.2187553160100236,-0.5673652466620989,0,Disappointed Democratic Participants,1.0,1.0,2.75,4.0,3.0,5.0,1
1.7492932308982396,-0.5338595571482503,-0.7821344000418328,1,Connected Democratic Core,7.0,7.0,2.25,7.0,1.0,2.0,1
-0.1734247193121672,-0.017214877440125356,0.9377290329308289,0,Disappointed Democratic Participants,7.0,4.0,1.5,7.333333333333333,2.0,6.0,1
-1.5320293200222084,-0.8787199369680845,1.0491044478257685,2,Disengaged Non-voters,3.0,3.0,1.75,6.333333333333333,1.0,5.0,0
0.9483482136961338,0.4741048795149049,-0.3661218626242829,1,Connected Democratic Core,4.0,5.0,3.0,7.0,1.0,4.0,1
1.661864150089765,-1.235488853344903,-0.7400566231858434,1,Connected Democratic Core,8.0,6.0,3.25,6.0,2.0,2.0,1
-1.2365079770755565,1.2498876920199218,-0.7249239655664689,0,Disappointed Democratic Participants,4.0,4.0,2.5,0.6666666666666666,1.0,5.0,1
-2.292250129290016,0.05441378505881035,-0.9628995279873414,0,Disappointed Democratic Participants,5.0,0.0,1.0,4.333333333333333,2.0,4.0,1
-2.264266358343199,0.04619986790685922,-3.4109655179092635,0,Disappointed Democratic Participants,0.0,1.0,1.25,3.3333333333333335,1.0,0.0,1
-2.4494964803280004,0.47734570993516473,-0.6364460146247023,0,Disappointed Democratic Participants,2.0,1.0,1.5,4.333333333333333,2.0,5.0,1
-0.6658059394035127,-2.279243500173405,1.1608438034595734,2,Disengaged Non-voters,4.0,6.0,2.5,5.666666666666667,2.0,4.0,0
-0.3575567321309638,-1.4640619615390136,-0.6182325913251063,0,Disappointed Democratic Participants,6.0,5.0,2.75,3.6666666666666665,3.0,3.0,1
0.838351917739637,2.114240835567883,1.7683017014004538,1,Connected Democratic Core,4.0,5.0,4.25,5.666666666666667,1.0,9.0,1
-2.594461290334879,2.146418533853052,1.4588050255505387,0,Disappointed Democratic Participants,3.0,0.0,2.75,3.0,2.0,10.0,1
1.765052968739538,0.61233556202868,0.289983672275381,1,Connected Democratic Core,9.0,6.0,3.75,4.0,1.0,5.0,1
-1.1445745757756989,-3.5447821950748866,1.0224850895172157,2,Disengaged Non-voters,5.0,5.0,1.75,7.0,3.0,3.0,0
0.7762885792025213,0.05454458951731685,-0.7520249928799203,1,Connected Democratic Core,7.0,5.0,2.25,5.333333333333333,1.0,3.0,1
-0.514915371531984,1.3851622462617763,0.865679224909296,0,Disappointed Democratic Participants,6.0,2.0,1.5,7.333333333333333,1.0,7.0,1
-0.21766210980813103,0.9324460228787744,-0.2816622074620045,0,Disappointed Democratic Participants,8.0,4.0,2.5,1.6666666666666667,1.0,5.0,1
0.809801685509717,0.7469047119167662,0.10090602438926498,1,Connected Democratic Core,7.0,3.0,2.75,7.0,1.0,5.0,1
-4.029775876394271,0.900548510258264,-1.291363552978073,0,Disappointed Democratic Participants,0.0,0.0,1.25,1.0,2.0,5.0,1
-3.219540917644174,2.830263940608221,1.3560894468147853,0,Disappointed Democratic Participants,0.0,3.0,1.0,2.6666666666666665,1.0,10.0,1
1.344140361305003,-1.1394752697438268,-0.843257760133374,1,Connected Democratic Core,7.0,4.0,3.0,8.0,2.0,2.0,1
0.795559429459572,-0.3161402194127283,-0.23734227614450584,1,Connected Democratic Core,7.0,3.0,3.5,6.333333333333333,2.0,4.0,1
-2.5655602519616254,0.5285404580867575,-0.7125490963026563,0,Disappointed Democratic Participants,3.0,0.0,1.5,4.0,2.0,5.0,1
0.5715687476866886,0.020988887838200396,-1.535634739348166,1,Connected Democratic Core,7.0,3.0,2.75,4.666666666666667,1.0,2.0,1
-1.3320221338985185,-3.621319377326045,0.2596301200657178,2,Disengaged Non-voters,6.0,4.0,2.25,4.666666666666667,3.0,2.0,0
2.16392413964298,-0.6301137720664307,1.0579467094053505,1,Connected Democratic Core,7.0,8.0,3.25,8.333333333333334,2.0,5.0,1
-0.21746654269640212,0.7858759966195289,-0.04599090823936674,0,Disappointed Democratic Participants,8.0,1.0,1.5,7.0,1.0,5.0,1
-1.0575641199029284,0.5667795605595493,0.9487495320360041,0,Disappointed Democratic Participants,8.0,3.0,1.75,3.6666666666666665,2.0,7.0,1
-0.2504036183250233,0.5292614184872653,-1.3902497266588039,0,Disappointed Democratic Participants,5.0,3.0,2.75,3.3333333333333335,1.0,3.0,1
0.7350867908682839,0.13352548820705734,-0.8380556412797188,1,Connected Democratic Core,6.0,5.0,2.5,5.333333333333333,1.0,3.0,1
-3.776859972561992,0.20261012943563397,-1.215939506762641,0,Disappointed Democratic Participants,0.0,0.0,2.75,0.0,3.0,5.0,1
0.06737729826826734,-0.03463177459842416,-1.52465339159205,1,Connected Democratic Core,6.0,4.0,2.0,4.333333333333333,1.0,2.0,1
1.003814585594126,-0.8504099070828285,-0.3880167860524252,1,Connected Democratic Core,5.0,5.0,2.75,8.333333333333334,2.0,3.0,1
-1.3648427301651638,1.2546004755619309,-0.659071997122391,0,Disappointed Democratic Participants,1.0,2.0,2.0,5.666666666666667,1.0,5.0,1
-2.5655602519616254,0.5285404580867575,-0.7125490963026563,0,Disappointed Democratic Participants,3.0,0.0,1.5,4.0,2.0,5.0,1
-0.02377708945179877,0.21348075508576211,0.6668914579275249,0,Disappointed Democratic Participants,6.0,5.0,2.75,4.666666666666667,2.0,6.0,1
2.024626142636855,-0.38663501977644177,-0.9154057928022167,1,Connected Democratic Core,8.0,5.0,3.0,7.333333333333333,1.0,2.0,1
-4.57031527844024,-1.0826076540560685,0.23907947814164976,2,Disengaged Non-voters,0.0,0.0,1.0,2.6666666666666665,2.0,5.0,0
1.9717714056362348,0.010173671912957994,0.24218675280296026,1,Connected Democratic Core,8.0,6.0,2.5,8.333333333333334,1.0,4.0,1
1.9193921788896395,-0.23921756287545828,-0.2910166491666971,1,Connected Democratic Core,8.0,6.0,2.5,7.666666666666667,1.0,3.0,1
-0.6852533077679596,-0.004720538544550389,0.02715183216549684,0,Disappointed Democratic Participants,8.0,3.0,2.0,3.6666666666666665,2.0,5.0,1
0.4550486747289158,1.0111398405026306,0.5676453699891059,1,Connected Democratic Core,5.0,5.0,2.5,6.333333333333333,1.0,6.0,1
1.0388886233421482,0.858896956520002,-0.014812260013104607,1,Connected Democratic Core,4.0,6.0,3.75,5.0,1.0,5.0,1
2.2853883767292547,-1.241848560427873,-0.6450187709123651,1,Connected Democratic Core,6.0,7.0,4.0,7.333333333333333,2.0,2.0,1
1.1511073587097544,0.3827422854692251,0.5227025044634609,1,Connected Democratic Core,8.0,6.0,2.0,6.666666666666667,1.0,5.0,1
-3.17580828195573,-1.1931458509593367,0.5015405577114384,2,Disengaged Non-voters,2.0,0.0,2.25,3.6666666666666665,2.0,5.0,0
0.6694607684089198,0.6019494534572916,0.21284654307187434,1,Connected Democratic Core,8.0,5.0,2.25,5.0,1.0,5.0,1
0.8719115922802376,1.1390624140507695,0.47287533985422836,1,Connected Democratic Core,4.0,5.0,3.5,6.333333333333333,1.0,6.0,1
2.2532183612853833,0.07880087326958903,0.17108462692985665,1,Connected Democratic Core,8.0,7.0,3.25,6.666666666666667,1.0,4.0,1
-0.8548419737272418,1.2031510138945503,-0.6208581901442046,0,Disappointed Democratic Participants,7.0,1.0,2.5,2.6666666666666665,1.0,5.0,1
1.6976654729713525,-0.7539297118247941,1.1250425872096248,1,Connected Democratic Core,9.0,8.0,2.25,7.333333333333333,2.0,5.0,1
2.6586946492015993,-0.032488528163827454,0.35573741607214915,1,Connected Democratic Core,8.0,7.0,3.25,8.333333333333334,1.0,4.0,1
0.1306434321929742,0.15111682289160464,0.7967720394696378,1,Connected Democratic Core,5.0,4.0,2.5,7.666666666666667,2.0,6.0,1
-0.7569276254914006,-0.5244672397238457,0.681449219914124,0,Disappointed Democratic Participants,8.0,3.0,2.75,3.6666666666666665,3.0,6.0,1
1.0909010106329171,0.5833824885446312,0.2831233702597758,1,Connected Democratic Core,7.0,6.0,2.75,5.333333333333333,1.0,5.0,1
-1.441013032549783,1.362518242116581,-0.784275169371685,0,Disappointed Democratic Participants,1.0,1.0,2.25,5.666666666666667,1.0,5.0,1
1.486875018677833,0.5329227393040473,0.39100191650012495,1,Connected Democratic Core,7.0,6.0,3.0,6.333333333333333,1.0,5.0,1
0.42194530151246307,1.0473620575069067,-0.31631145947989436,1,Connected Democratic Core,8.0,2.0,3.5,3.6666666666666665,1.0,5.0,1
2.246699559040373,0.39312839404061356,0.5998396336669675,1,Connected Democratic Core,9.0,7.0,3.5,5.666666666666667,1.0,5.0,1
0.24192032035878927,-2.167074256859972,1.9283171089056395,2,Disengaged Non-voters,6.0,6.0,3.0,7.0,2.0,5.0,0
1.080438042202334,1.0120654825590274,-0.18210108335692052,1,Connected Democratic Core,5.0,4.0,4.25,5.0,1.0,5.0,1
0.7796196873547596,0.5401918828242748,-0.4998152149844805,1,Connected Democratic Core,8.0,3.0,3.0,5.0,1.0,4.0,1
-1.1813978850582665,0.6001261370903511,0.9286659162432459,0,Disappointed Democratic Participants,8.0,1.0,1.5,5.666666666666667,2.0,7.0,1
1.5760065888140669,-0.02852673734305973,-0.5922873662844178,1,Connected Democratic Core,8.0,6.0,3.0,5.0,1.0,3.0,1
-0.8132783206934435,0.6847632938090246,-0.7594582314722048,0,Disappointed Democratic Participants,2.0,3.0,1.5,7.0,1.0,4.0,1
1.619021974992562,0.603003732863557,0.3374178938867108,1,Connected Democratic Core,8.0,4.0,3.25,7.333333333333333,1.0,5.0,1
-1.6512909777513431,1.2754367193869254,-0.7506796983880668,0,Disappointed Democratic Participants,4.0,1.0,1.75,3.6666666666666665,1.0,5.0,1
1.4604946641728738,-0.7986552471188749,-2.108203953977591,1,Connected Democratic Core,6.0,5.0,2.75,6.333333333333333,1.0,0.0,1
0.4773495708456612,-0.7735856437657859,-0.5605000424518362,1,Connected Democratic Core,6.0,5.0,2.5,6.0,2.0,3.0,1
0.20077044258660795,-0.28867334936983696,-0.34006572911879157,1,Connected Democratic Core,6.0,4.0,3.0,5.0,2.0,4.0,1
-0.5367134266080023,0.8714072455376272,-1.0085813268210653,0,Disappointed Democratic Participants,8.0,0.0,2.5,3.6666666666666665,1.0,4.0,1
-4.974806326538643,2.420543236307762,0.8974693323452799,0,Disappointed Democratic Participants,0.0,0.0,1.0,0.0,2.0,10.0,1
0.16923358562983967,0.9998420191101975,-0.25289493430759824,1,Connected Democratic Core,5.0,3.0,3.0,5.333333333333333,1.0,5.0,1
-0.7118460005962259,1.662210994238472,0.5146372559962462,0,Disappointed Democratic Participants,4.0,3.0,2.5,4.666666666666667,1.0,7.0,1
-1.964728340670061,-1.6697000348067268,1.1461085697431506,2,Disengaged Non-voters,5.0,2.0,2.0,5.0,2.0,5.0,0
1.9036374158046063,-0.42110015789281574,-0.903236260059335,1,Connected Democratic Core,9.0,5.0,2.75,6.666666666666667,1.0,2.0,1
0.18752364687383852,0.4291418506688136,1.244039857202459,1,Connected Democratic Core,8.0,4.0,2.75,5.333333333333333,2.0,7.0,1
0.5599107957472136,-0.31748157988487813,0.5734245988915667,1,Connected Democratic Core,5.0,5.0,2.25,8.666666666666666,2.0,5.0,1
-3.3542616184944496,3.235267417874245,0.8731184075893307,0,Disappointed Democratic Participants,1.0,0.0,2.25,1.0,1.0,10.0,1
-0.8056362068998071,1.5809608166363975,0.621998778473819,0,Disappointed Democratic Participants,3.0,3.0,2.0,6.333333333333333,1.0,7.0,1
0.4973591318042818,0.2538249501176465,-1.7660525322169582,1,Connected Democratic Core,3.0,3.0,3.5,5.666666666666667,1.0,2.0,1
-2.1029182214033906,0.43099259448435656,-0.5562416207149565,0,Disappointed Democratic Participants,3.0,1.0,1.75,4.333333333333333,2.0,5.0,1
1.0082882427416942,0.8305044444207136,0.8376576463072076,1,Connected Democratic Core,5.0,6.0,2.5,7.666666666666667,1.0,6.0,1
0.6802659965199743,-2.753528405108461,1.7840809414135113,2,Disengaged Non-voters,9.0,8.0,2.5,5.333333333333333,2.0,4.0,0
-2.867529645233739,-1.6962093918521934,0.290362649876249,2,Disengaged Non-voters,3.0,1.0,1.75,4.0,2.0,4.0,0
-2.074182981636865,0.4520997574442781,-0.563927221415764,0,Disappointed Democratic Participants,0.0,3.0,2.0,4.333333333333333,2.0,5.0,1
0.05122833642388019,1.2188747495720154,0.26480384807433754,0,Disappointed Democratic Participants,7.0,3.0,2.75,4.333333333333333,1.0,6.0,1
1.9353561331974212,-0.14649512635470238,-0.40539261112108826,1,Connected Democratic Core,7.0,7.0,3.0,6.333333333333333,1.0,3.0,1
0.9624899208049034,0.7632186035362324,0.09799289714423866,1,Connected Democratic Core,7.0,3.0,3.0,7.0,1.0,5.0,1
-0.4131130648783815,-0.02183371125433224,0.1149467626130878,0,Disappointed Democratic Participants,8.0,1.0,2.0,6.666666666666667,2.0,5.0,1
1.8496022394468308,-0.7669369003172005,-1.3182509292565168,1,Connected Democratic Core,7.0,7.0,2.5,6.333333333333333,1.0,1.0,1
-1.3810264637876437,0.35939352654266166,-0.403518433596272,0,Disappointed Democratic Participants,2.0,3.0,2.5,4.333333333333333,2.0,5.0,1
1.0288103127922739,0.483981064445649,0.3997412982352039,1,Connected Democratic Core,7.0,6.0,2.25,6.333333333333333,1.0,5.0,1
2.4777851022536677,-0.13059695315098888,-0.34728531667606843,1,Connected Democratic Core,5.0,8.0,3.75,7.333333333333333,1.0,3.0,1
-4.9031808007935265,-1.460465168585845,1.4907630184191825,2,Disengaged Non-voters,2.0,0.0,1.0,2.3333333333333335,3.0,7.0,0
-1.776780692517862,1.2123377882817588,-0.652574581408349,0,Disappointed Democratic Participants,2.0,1.0,1.25,6.0,1.0,5.0,1
1.84606691482811,-0.1991115109679841,-0.38396667288035147,1,Connected Democratic Core,9.0,7.0,2.75,5.0,1.0,3.0,1
-2.2806245114103345,1.3888665505739002,-0.8949127053958474,0,Disappointed Democratic Participants,1.0,0.0,1.25,5.666666666666667,1.0,5.0,1
0.235529765414241,-0.22845005873814492,0.4257023675777327,1,Connected Democratic Core,5.0,5.0,2.25,7.333333333333333,2.0,5.0,1
0.528849449044471,0.3248338621173403,-1.0302005538720742,1,Connected Democratic Core,4.0,3.0,2.75,7.333333333333333,1.0,3.0,1
0.34286785823996074,0.7266586240337731,-0.6960614398086277,1,Connected Democratic Core,4.0,2.0,3.0,7.333333333333333,1.0,4.0,1
-0.9771439944009879,0.3400772687114015,-1.2037178577970375,0,Disappointed Democratic Participants,3.0,3.0,1.0,6.333333333333333,1.0,3.0,1
1.6633543296110438,0.1919276295804471,-0.019911440465264732,1,Connected Democratic Core,7.0,7.0,3.0,5.666666666666667,1.0,4.0,1
0.9583058748508642,-0.49277913705181176,0.7158933238515551,1,Connected Democratic Core,9.0,8.0,2.5,3.6666666666666665,2.0,5.0,1
-1.4822390330869892,0.4924446020485624,-0.49345691697711785,0,Disappointed Democratic Participants,0.0,0.0,2.5,8.333333333333334,2.0,5.0,1
2.446414015386801,-0.17305255996033628,-1.0984484373579297,1,Connected Democratic Core,7.0,4.0,4.25,7.666666666666667,1.0,2.0,1
-0.6452592895775785,0.8259336871666739,-0.147814717640594,0,Disappointed Democratic Participants,4.0,5.0,1.5,4.666666666666667,1.0,5.0,1
1.9109890268808227,-0.22493166927882177,0.4939354197495269,1,Connected Democratic Core,10.0,6.0,1.5,9.0,1.0,4.0,1
-0.657279106216614,0.926870040839381,2.1858753103269373,0,Disappointed Democratic Participants,8.0,5.0,1.75,4.333333333333333,2.0,9.0,1
0.40099428944126303,0.3725468200432247,-0.33595654264846714,1,Connected Democratic Core,6.0,5.0,2.0,5.666666666666667,1.0,4.0,1
1.7065789070122872,0.7342979412904623,0.1831982468588349,1,Connected Democratic Core,7.0,5.0,4.0,5.666666666666667,1.0,5.0,1
-0.9229046300935555,-0.05954440808355317,-0.6498626172121275,0,Disappointed Democratic Participants,2.0,2.0,2.25,7.333333333333333,2.0,4.0,1
-2.4096030110789948,0.5340687283382219,-0.6855461051960422,0,Disappointed Democratic Participants,1.0,1.0,1.75,4.666666666666667,2.0,5.0,1
-0.9005447499957485,1.2534981195954984,-0.620953254307167,0,Disappointed Democratic Participants,3.0,1.0,2.5,5.666666666666667,1.0,5.0,1
0.13021946492861924,0.09409072961243052,0.7991090696536371,1,Connected Democratic Core,8.0,5.0,2.5,4.333333333333333,2.0,6.0,1
-0.20614201562609022,0.5286550569261246,-0.5477073870603362,0,Disappointed Democratic Participants,4.0,4.0,1.75,6.333333333333333,1.0,4.0,1
0.8575222760889649,0.35359629245600116,-0.24181833394804744,1,Connected Democratic Core,7.0,3.0,2.25,8.0,1.0,4.0,1
2.764704293971492,0.7984696338048207,1.7948797608633789,1,Connected Democratic Core,10.0,8.0,3.75,6.333333333333333,1.0,7.0,1
-0.8341054952074406,-1.499832142862123,0.15937727668061896,2,Disengaged Non-voters,8.0,2.0,2.25,4.0,1.0,3.0,0
-0.05504762737728991,0.9449563555845819,-0.21013812198908705,0,Disappointed Democratic Participants,5.0,3.0,2.5,5.666666666666667,1.0,5.0,1
-2.2875914931226684,0.6971134393079916,-0.08697176768037138,0,Disappointed Democratic Participants,5.0,0.0,1.5,4.0,2.0,6.0,1
-1.4273816074731311,0.14911841942601575,-0.16326813816859764,0,Disappointed Democratic Participants,4.0,2.0,1.5,6.0,2.0,5.0,1
-0.6186889527797482,1.7755952370579737,1.1362083365497015,0,Disappointed Democratic Participants,8.0,4.0,2.25,2.0,1.0,8.0,1
1.7857550430536322,-1.7367150393603183,-0.9575778092738618,1,Connected Democratic Core,8.0,7.0,2.5,7.0,2.0,1.0,1
0.354500677935749,0.14897639313804603,0.756352257335126,1,Connected Democratic Core,8.0,5.0,3.0,4.0,2.0,6.0,1
1.291391148002023,0.995577153413313,0.648366787661628,1,Connected Democratic Core,7.0,5.0,3.5,5.666666666666667,1.0,6.0,1
-2.139665561519937,1.8981315666426177,0.09481491980448646,0,Disappointed Democratic Participants,5.0,0.0,1.5,3.3333333333333335,1.0,7.0,1
-0.6689122934847874,-0.9980937568222766,1.2273548854169816,2,Disengaged Non-voters,6.0,4.0,2.5,4.666666666666667,1.0,5.0,0
0.9480626857349792,0.7383883694610983,0.10949126866313093,1,Connected Democratic Core,7.0,4.0,3.0,6.0,1.0,5.0,1
-3.0845163749731808,-1.0870469572792019,1.9678959438843984,2,Disengaged Non-voters,4.0,3.0,1.0,3.6666666666666665,2.0,7.0,0
-1.1359028809906868,1.952185793336728,0.1740989508660678,0,Disappointed Democratic Participants,1.0,2.0,3.0,5.0,1.0,7.0,1
-0.3925525769680468,0.2171554648406455,0.654204901421867,0,Disappointed Democratic Participants,4.0,5.0,2.25,6.0,2.0,6.0,1
1.2512071760355976,0.23882510079687633,0.713181548095806,1,Connected Democratic Core,8.0,6.0,1.5,8.333333333333334,1.0,5.0,1
-2.4991827606825523,0.0894375729483959,0.6769291085668656,0,Disappointed Democratic Participants,3.0,1.0,1.75,5.333333333333333,3.0,7.0,1
1.146263715005802,1.0862715919112391,1.3218560218684874,1,Connected Democratic Core,8.0,6.0,2.75,5.666666666666667,1.0,7.0,1
-1.9915792306727806,-1.3907655705922604,0.797597108264845,2,Disengaged Non-voters,7.0,0.0,3.0,2.6666666666666665,2.0,5.0,0
-0.8959920050984272,-2.3446919861804445,0.4148357760437756,2,Disengaged Non-voters,5.0,3.0,2.75,5.666666666666667,2.0,3.0,0
0.5565033508565698,-0.6280055417422441,0.0702323794365121,1,Connected Democratic Core,7.0,6.0,2.25,5.666666666666667,2.0,4.0,1
1.5777388751636532,-0.10720456115668332,-0.45949365749727866,1,Connected Democratic Core,7.0,5.0,2.5,8.0,1.0,3.0,1
0.9593680038754137,0.1884111517326729,-0.8808124535982299,1,Connected Democratic Core,6.0,5.0,3.0,5.0,1.0,3.0,1
-1.7088856909308083,0.5483708275539979,0.1454387895852825,0,Disappointed Democratic Participants,4.0,2.0,1.75,4.666666666666667,2.0,6.0,1
-0.6108445072089878,-1.6393132807660737,1.2618463406567748,0,Disappointed Democratic Participants,6.0,5.0,2.5,6.333333333333333,4.0,6.0,1
2.3676882858726214,0.42759353215698753,0.587670100924086,1,Connected Democratic Core,8.0,7.0,3.75,6.333333333333333,1.0,5.0,1
-0.15322517606067573,0.6282792799116844,-1.4830062731217135,0,Disappointed Democratic Participants,7.0,0.0,3.0,4.333333333333333,1.0,3.0,1
-0.2287061121903802,0.2690852119032473,0.6098772843063082,0,Disappointed Democratic Participants,6.0,3.0,2.5,6.333333333333333,2.0,6.0,1
-1.419301873787294,0.8517376398583723,-1.0717496361355732,0,Disappointed Democratic Participants,2.0,5.0,1.75,2.0,1.0,4.0,1
-1.8131286451454085,-0.7151977135959492,0.8668871019552579,2,Disengaged Non-voters,3.0,0.0,1.75,8.0,1.0,5.0,0
0.35625717648830446,1.0193531080821814,0.5122970653278993,1,Connected Democratic Core,7.0,5.0,2.5,4.333333333333333,1.0,6.0,1
-2.2804966601990837,0.8185314628041529,-1.0070545755677343,0,Disappointed Democratic Participants,1.0,0.0,3.0,3.0,2.0,5.0,1
-3.1696766894762542,0.9964941683305403,-0.4930030867653577,0,Disappointed Democratic Participants,0.0,1.0,1.6666666666666667,3.0,2.0,6.0,1
-0.32417147703501886,-0.2013667513698166,0.34684029611596545,0,Disappointed Democratic Participants,6.0,3.0,1.5,8.0,2.0,5.0,1
2.0704052271269417,-0.3040911934901469,0.6610063185796942,1,Connected Democratic Core,9.0,5.0,4.25,6.666666666666667,2.0,5.0,1
1.829142271961045,0.0760193943328238,-0.6580409216407134,1,Connected Democratic Core,8.0,4.0,3.5,6.666666666666667,1.0,3.0,1
-0.238107843120305,1.103846071404247,0.407236582169614,0,Disappointed Democratic Participants,3.0,5.0,2.0,6.333333333333333,1.0,6.0,1
-1.9220708055370788,0.34068236823339343,1.2498220581487949,0,Disappointed Democratic Participants,3.0,2.0,2.5,5.333333333333333,3.0,8.0,1
-0.8737701967314352,1.1496869868306236,-0.5234242343884761,0,Disappointed Democratic Participants,4.0,2.0,2.25,4.666666666666667,1.0,5.0,1
0.21053904148918484,-0.9065427695438845,-1.227491860944654,1,Connected Democratic Core,6.0,3.0,2.5,6.333333333333333,2.0,2.0,1
1.7762875349604244,0.47282808602222365,0.4995516239644633,1,Connected Democratic Core,8.0,5.0,3.0,7.666666666666667,1.0,5.0,1
0.43957943960503687,0.5649737555390797,-0.5201873721909458,1,Connected Democratic Core,3.0,5.0,2.75,6.333333333333333,1.0,4.0,1
1.4202069961645138,0.5800108536658646,0.3425729871527742,1,Connected Democratic Core,7.0,5.0,3.0,7.0,1.0,5.0,1
-3.2379855085375175,0.18556315051670794,-2.037469805041181,0,Disappointed Democratic Participants,3.0,0.0,1.5,0.3333333333333333,2.0,3.0,1
-0.6668996964205192,0.9262445477029136,-1.0602119248271493,0,Disappointed Democratic Participants,3.0,3.0,2.75,3.6666666666666665,1.0,4.0,1
